filename,filepath,ingredient_type,ingredient_name,freshness_label
0286.png,data/fruit/apple/RottenApple/0286.png,fruit,apple,not_fresh
0251.png,data/fruit/apple/RottenApple/0251.png,fruit,apple,not_fresh
0537.png,data/fruit/apple/RottenApple/0537.png,fruit,apple,not_fresh
0523.png,data/fruit/apple/RottenApple/0523.png,fruit,apple,not_fresh
0245.png,data/fruit/apple/RottenApple/0245.png,fruit,apple,not_fresh
0279.png,data/fruit/apple/RottenApple/0279.png,fruit,apple,not_fresh
0090.png,data/fruit/apple/RottenApple/0090.png,fruit,apple,not_fresh
0084.png,data/fruit/apple/RottenApple/0084.png,fruit,apple,not_fresh
0912.png,data/fruit/apple/RottenApple/0912.png,fruit,apple,not_fresh
0906.png,data/fruit/apple/RottenApple/0906.png,fruit,apple,not_fresh
0735.png,data/fruit/apple/RottenApple/0735.png,fruit,apple,not_fresh
0053.png,data/fruit/apple/RottenApple/0053.png,fruit,apple,not_fresh
0047.png,data/fruit/apple/RottenApple/0047.png,fruit,apple,not_fresh
0721.png,data/fruit/apple/RottenApple/0721.png,fruit,apple,not_fresh
0709.png,data/fruit/apple/RottenApple/0709.png,fruit,apple,not_fresh
0682.png,data/fruit/apple/RottenApple/0682.png,fruit,apple,not_fresh
0696.png,data/fruit/apple/RottenApple/0696.png,fruit,apple,not_fresh
0866.png,data/fruit/apple/RottenApple/0866.png,fruit,apple,not_fresh
0872.png,data/fruit/apple/RottenApple/0872.png,fruit,apple,not_fresh
0641.png,data/fruit/apple/RottenApple/0641.png,fruit,apple,not_fresh
0899.png,data/fruit/apple/RottenApple/0899.png,fruit,apple,not_fresh
0127.png,data/fruit/apple/RottenApple/0127.png,fruit,apple,not_fresh
0133.png,data/fruit/apple/RottenApple/0133.png,fruit,apple,not_fresh
0655.png,data/fruit/apple/RottenApple/0655.png,fruit,apple,not_fresh
0669.png,data/fruit/apple/RottenApple/0669.png,fruit,apple,not_fresh
0480.png,data/fruit/apple/RottenApple/0480.png,fruit,apple,not_fresh
0494.png,data/fruit/apple/RottenApple/0494.png,fruit,apple,not_fresh
0325.png,data/fruit/apple/RottenApple/0325.png,fruit,apple,not_fresh
0443.png,data/fruit/apple/RottenApple/0443.png,fruit,apple,not_fresh
0457.png,data/fruit/apple/RottenApple/0457.png,fruit,apple,not_fresh
0331.png,data/fruit/apple/RottenApple/0331.png,fruit,apple,not_fresh
0319.png,data/fruit/apple/RottenApple/0319.png,fruit,apple,not_fresh
0318.png,data/fruit/apple/RottenApple/0318.png,fruit,apple,not_fresh
0456.png,data/fruit/apple/RottenApple/0456.png,fruit,apple,not_fresh
0330.png,data/fruit/apple/RottenApple/0330.png,fruit,apple,not_fresh
0324.png,data/fruit/apple/RottenApple/0324.png,fruit,apple,not_fresh
0442.png,data/fruit/apple/RottenApple/0442.png,fruit,apple,not_fresh
0495.png,data/fruit/apple/RottenApple/0495.png,fruit,apple,not_fresh
0481.png,data/fruit/apple/RottenApple/0481.png,fruit,apple,not_fresh
0668.png,data/fruit/apple/RottenApple/0668.png,fruit,apple,not_fresh
0132.png,data/fruit/apple/RottenApple/0132.png,fruit,apple,not_fresh
0654.png,data/fruit/apple/RottenApple/0654.png,fruit,apple,not_fresh
0898.png,data/fruit/apple/RottenApple/0898.png,fruit,apple,not_fresh
0640.png,data/fruit/apple/RottenApple/0640.png,fruit,apple,not_fresh
0126.png,data/fruit/apple/RottenApple/0126.png,fruit,apple,not_fresh
0873.png,data/fruit/apple/RottenApple/0873.png,fruit,apple,not_fresh
0867.png,data/fruit/apple/RottenApple/0867.png,fruit,apple,not_fresh
0697.png,data/fruit/apple/RottenApple/0697.png,fruit,apple,not_fresh
0683.png,data/fruit/apple/RottenApple/0683.png,fruit,apple,not_fresh
0708.png,data/fruit/apple/RottenApple/0708.png,fruit,apple,not_fresh
0046.png,data/fruit/apple/RottenApple/0046.png,fruit,apple,not_fresh
0720.png,data/fruit/apple/RottenApple/0720.png,fruit,apple,not_fresh
0734.png,data/fruit/apple/RottenApple/0734.png,fruit,apple,not_fresh
0052.png,data/fruit/apple/RottenApple/0052.png,fruit,apple,not_fresh
0907.png,data/fruit/apple/RottenApple/0907.png,fruit,apple,not_fresh
0913.png,data/fruit/apple/RottenApple/0913.png,fruit,apple,not_fresh
0085.png,data/fruit/apple/RottenApple/0085.png,fruit,apple,not_fresh
0091.png,data/fruit/apple/RottenApple/0091.png,fruit,apple,not_fresh
0278.png,data/fruit/apple/RottenApple/0278.png,fruit,apple,not_fresh
0522.png,data/fruit/apple/RottenApple/0522.png,fruit,apple,not_fresh
0244.png,data/fruit/apple/RottenApple/0244.png,fruit,apple,not_fresh
0250.png,data/fruit/apple/RottenApple/0250.png,fruit,apple,not_fresh
0536.png,data/fruit/apple/RottenApple/0536.png,fruit,apple,not_fresh
0287.png,data/fruit/apple/RottenApple/0287.png,fruit,apple,not_fresh
0293.png,data/fruit/apple/RottenApple/0293.png,fruit,apple,not_fresh
0297.png,data/fruit/apple/RottenApple/0297.png,fruit,apple,not_fresh
0283.png,data/fruit/apple/RottenApple/0283.png,fruit,apple,not_fresh
0268.png,data/fruit/apple/RottenApple/0268.png,fruit,apple,not_fresh
0532.png,data/fruit/apple/RottenApple/0532.png,fruit,apple,not_fresh
0254.png,data/fruit/apple/RottenApple/0254.png,fruit,apple,not_fresh
0240.png,data/fruit/apple/RottenApple/0240.png,fruit,apple,not_fresh
0526.png,data/fruit/apple/RottenApple/0526.png,fruit,apple,not_fresh
0917.png,data/fruit/apple/RottenApple/0917.png,fruit,apple,not_fresh
0903.png,data/fruit/apple/RottenApple/0903.png,fruit,apple,not_fresh
0095.png,data/fruit/apple/RottenApple/0095.png,fruit,apple,not_fresh
0081.png,data/fruit/apple/RottenApple/0081.png,fruit,apple,not_fresh
0718.png,data/fruit/apple/RottenApple/0718.png,fruit,apple,not_fresh
0056.png,data/fruit/apple/RottenApple/0056.png,fruit,apple,not_fresh
0730.png,data/fruit/apple/RottenApple/0730.png,fruit,apple,not_fresh
0724.png,data/fruit/apple/RottenApple/0724.png,fruit,apple,not_fresh
0042.png,data/fruit/apple/RottenApple/0042.png,fruit,apple,not_fresh
0863.png,data/fruit/apple/RottenApple/0863.png,fruit,apple,not_fresh
0877.png,data/fruit/apple/RottenApple/0877.png,fruit,apple,not_fresh
0687.png,data/fruit/apple/RottenApple/0687.png,fruit,apple,not_fresh
0693.png,data/fruit/apple/RottenApple/0693.png,fruit,apple,not_fresh
0678.png,data/fruit/apple/RottenApple/0678.png,fruit,apple,not_fresh
0122.png,data/fruit/apple/RottenApple/0122.png,fruit,apple,not_fresh
0644.png,data/fruit/apple/RottenApple/0644.png,fruit,apple,not_fresh
0650.png,data/fruit/apple/RottenApple/0650.png,fruit,apple,not_fresh
0888.png,data/fruit/apple/RottenApple/0888.png,fruit,apple,not_fresh
0136.png,data/fruit/apple/RottenApple/0136.png,fruit,apple,not_fresh
0485.png,data/fruit/apple/RottenApple/0485.png,fruit,apple,not_fresh
0491.png,data/fruit/apple/RottenApple/0491.png,fruit,apple,not_fresh
0308.png,data/fruit/apple/RottenApple/0308.png,fruit,apple,not_fresh
0446.png,data/fruit/apple/RottenApple/0446.png,fruit,apple,not_fresh
0320.png,data/fruit/apple/RottenApple/0320.png,fruit,apple,not_fresh
0334.png,data/fruit/apple/RottenApple/0334.png,fruit,apple,not_fresh
0452.png,data/fruit/apple/RottenApple/0452.png,fruit,apple,not_fresh
0335.png,data/fruit/apple/RottenApple/0335.png,fruit,apple,not_fresh
0453.png,data/fruit/apple/RottenApple/0453.png,fruit,apple,not_fresh
0447.png,data/fruit/apple/RottenApple/0447.png,fruit,apple,not_fresh
0321.png,data/fruit/apple/RottenApple/0321.png,fruit,apple,not_fresh
0309.png,data/fruit/apple/RottenApple/0309.png,fruit,apple,not_fresh
0490.png,data/fruit/apple/RottenApple/0490.png,fruit,apple,not_fresh
0484.png,data/fruit/apple/RottenApple/0484.png,fruit,apple,not_fresh
0889.png,data/fruit/apple/RottenApple/0889.png,fruit,apple,not_fresh
0651.png,data/fruit/apple/RottenApple/0651.png,fruit,apple,not_fresh
0137.png,data/fruit/apple/RottenApple/0137.png,fruit,apple,not_fresh
0123.png,data/fruit/apple/RottenApple/0123.png,fruit,apple,not_fresh
0645.png,data/fruit/apple/RottenApple/0645.png,fruit,apple,not_fresh
0679.png,data/fruit/apple/RottenApple/0679.png,fruit,apple,not_fresh
0692.png,data/fruit/apple/RottenApple/0692.png,fruit,apple,not_fresh
0686.png,data/fruit/apple/RottenApple/0686.png,fruit,apple,not_fresh
0876.png,data/fruit/apple/RottenApple/0876.png,fruit,apple,not_fresh
0862.png,data/fruit/apple/RottenApple/0862.png,fruit,apple,not_fresh
0725.png,data/fruit/apple/RottenApple/0725.png,fruit,apple,not_fresh
0043.png,data/fruit/apple/RottenApple/0043.png,fruit,apple,not_fresh
0057.png,data/fruit/apple/RottenApple/0057.png,fruit,apple,not_fresh
0731.png,data/fruit/apple/RottenApple/0731.png,fruit,apple,not_fresh
0719.png,data/fruit/apple/RottenApple/0719.png,fruit,apple,not_fresh
0080.png,data/fruit/apple/RottenApple/0080.png,fruit,apple,not_fresh
0094.png,data/fruit/apple/RottenApple/0094.png,fruit,apple,not_fresh
0902.png,data/fruit/apple/RottenApple/0902.png,fruit,apple,not_fresh
0916.png,data/fruit/apple/RottenApple/0916.png,fruit,apple,not_fresh
0241.png,data/fruit/apple/RottenApple/0241.png,fruit,apple,not_fresh
0527.png,data/fruit/apple/RottenApple/0527.png,fruit,apple,not_fresh
0533.png,data/fruit/apple/RottenApple/0533.png,fruit,apple,not_fresh
0255.png,data/fruit/apple/RottenApple/0255.png,fruit,apple,not_fresh
0269.png,data/fruit/apple/RottenApple/0269.png,fruit,apple,not_fresh
0282.png,data/fruit/apple/RottenApple/0282.png,fruit,apple,not_fresh
0296.png,data/fruit/apple/RottenApple/0296.png,fruit,apple,not_fresh
0280.png,data/fruit/apple/RottenApple/0280.png,fruit,apple,not_fresh
0294.png,data/fruit/apple/RottenApple/0294.png,fruit,apple,not_fresh
0519.png,data/fruit/apple/RottenApple/0519.png,fruit,apple,not_fresh
0525.png,data/fruit/apple/RottenApple/0525.png,fruit,apple,not_fresh
0243.png,data/fruit/apple/RottenApple/0243.png,fruit,apple,not_fresh
0257.png,data/fruit/apple/RottenApple/0257.png,fruit,apple,not_fresh
0531.png,data/fruit/apple/RottenApple/0531.png,fruit,apple,not_fresh
0900.png,data/fruit/apple/RottenApple/0900.png,fruit,apple,not_fresh
0914.png,data/fruit/apple/RottenApple/0914.png,fruit,apple,not_fresh
0082.png,data/fruit/apple/RottenApple/0082.png,fruit,apple,not_fresh
0928.png,data/fruit/apple/RottenApple/0928.png,fruit,apple,not_fresh
0096.png,data/fruit/apple/RottenApple/0096.png,fruit,apple,not_fresh
0069.png,data/fruit/apple/RottenApple/0069.png,fruit,apple,not_fresh
0041.png,data/fruit/apple/RottenApple/0041.png,fruit,apple,not_fresh
0727.png,data/fruit/apple/RottenApple/0727.png,fruit,apple,not_fresh
0733.png,data/fruit/apple/RottenApple/0733.png,fruit,apple,not_fresh
0055.png,data/fruit/apple/RottenApple/0055.png,fruit,apple,not_fresh
0874.png,data/fruit/apple/RottenApple/0874.png,fruit,apple,not_fresh
0860.png,data/fruit/apple/RottenApple/0860.png,fruit,apple,not_fresh
0848.png,data/fruit/apple/RottenApple/0848.png,fruit,apple,not_fresh
0690.png,data/fruit/apple/RottenApple/0690.png,fruit,apple,not_fresh
0684.png,data/fruit/apple/RottenApple/0684.png,fruit,apple,not_fresh
0109.png,data/fruit/apple/RottenApple/0109.png,fruit,apple,not_fresh
0135.png,data/fruit/apple/RottenApple/0135.png,fruit,apple,not_fresh
0653.png,data/fruit/apple/RottenApple/0653.png,fruit,apple,not_fresh
0647.png,data/fruit/apple/RottenApple/0647.png,fruit,apple,not_fresh
0121.png,data/fruit/apple/RottenApple/0121.png,fruit,apple,not_fresh
0492.png,data/fruit/apple/RottenApple/0492.png,fruit,apple,not_fresh
0486.png,data/fruit/apple/RottenApple/0486.png,fruit,apple,not_fresh
0479.png,data/fruit/apple/RottenApple/0479.png,fruit,apple,not_fresh
0451.png,data/fruit/apple/RottenApple/0451.png,fruit,apple,not_fresh
0337.png,data/fruit/apple/RottenApple/0337.png,fruit,apple,not_fresh
0323.png,data/fruit/apple/RottenApple/0323.png,fruit,apple,not_fresh
0445.png,data/fruit/apple/RottenApple/0445.png,fruit,apple,not_fresh
0322.png,data/fruit/apple/RottenApple/0322.png,fruit,apple,not_fresh
0444.png,data/fruit/apple/RottenApple/0444.png,fruit,apple,not_fresh
0450.png,data/fruit/apple/RottenApple/0450.png,fruit,apple,not_fresh
0336.png,data/fruit/apple/RottenApple/0336.png,fruit,apple,not_fresh
1000.png,data/fruit/apple/RottenApple/1000.png,fruit,apple,not_fresh
0478.png,data/fruit/apple/RottenApple/0478.png,fruit,apple,not_fresh
0487.png,data/fruit/apple/RottenApple/0487.png,fruit,apple,not_fresh
0493.png,data/fruit/apple/RottenApple/0493.png,fruit,apple,not_fresh
0646.png,data/fruit/apple/RottenApple/0646.png,fruit,apple,not_fresh
0120.png,data/fruit/apple/RottenApple/0120.png,fruit,apple,not_fresh
0134.png,data/fruit/apple/RottenApple/0134.png,fruit,apple,not_fresh
0652.png,data/fruit/apple/RottenApple/0652.png,fruit,apple,not_fresh
0108.png,data/fruit/apple/RottenApple/0108.png,fruit,apple,not_fresh
0685.png,data/fruit/apple/RottenApple/0685.png,fruit,apple,not_fresh
0691.png,data/fruit/apple/RottenApple/0691.png,fruit,apple,not_fresh
0849.png,data/fruit/apple/RottenApple/0849.png,fruit,apple,not_fresh
0861.png,data/fruit/apple/RottenApple/0861.png,fruit,apple,not_fresh
0875.png,data/fruit/apple/RottenApple/0875.png,fruit,apple,not_fresh
0732.png,data/fruit/apple/RottenApple/0732.png,fruit,apple,not_fresh
0054.png,data/fruit/apple/RottenApple/0054.png,fruit,apple,not_fresh
0040.png,data/fruit/apple/RottenApple/0040.png,fruit,apple,not_fresh
0726.png,data/fruit/apple/RottenApple/0726.png,fruit,apple,not_fresh
0068.png,data/fruit/apple/RottenApple/0068.png,fruit,apple,not_fresh
0929.png,data/fruit/apple/RottenApple/0929.png,fruit,apple,not_fresh
0097.png,data/fruit/apple/RottenApple/0097.png,fruit,apple,not_fresh
0083.png,data/fruit/apple/RottenApple/0083.png,fruit,apple,not_fresh
0915.png,data/fruit/apple/RottenApple/0915.png,fruit,apple,not_fresh
0901.png,data/fruit/apple/RottenApple/0901.png,fruit,apple,not_fresh
0256.png,data/fruit/apple/RottenApple/0256.png,fruit,apple,not_fresh
0530.png,data/fruit/apple/RottenApple/0530.png,fruit,apple,not_fresh
0524.png,data/fruit/apple/RottenApple/0524.png,fruit,apple,not_fresh
0242.png,data/fruit/apple/RottenApple/0242.png,fruit,apple,not_fresh
0518.png,data/fruit/apple/RottenApple/0518.png,fruit,apple,not_fresh
0295.png,data/fruit/apple/RottenApple/0295.png,fruit,apple,not_fresh
0281.png,data/fruit/apple/RottenApple/0281.png,fruit,apple,not_fresh
0071.jpg,data/fruit/strawberry/FreshStrawberry/0071.jpg,fruit,strawberry,fresh
0065.jpg,data/fruit/strawberry/FreshStrawberry/0065.jpg,fruit,strawberry,fresh
0059.jpg,data/fruit/strawberry/FreshStrawberry/0059.jpg,fruit,strawberry,fresh
0515.jpg,data/fruit/strawberry/FreshStrawberry/0515.jpg,fruit,strawberry,fresh
0273.jpg,data/fruit/strawberry/FreshStrawberry/0273.jpg,fruit,strawberry,fresh
0267.jpg,data/fruit/strawberry/FreshStrawberry/0267.jpg,fruit,strawberry,fresh
0501.jpg,data/fruit/strawberry/FreshStrawberry/0501.jpg,fruit,strawberry,fresh
0529.jpg,data/fruit/strawberry/FreshStrawberry/0529.jpg,fruit,strawberry,fresh
0298.jpg,data/fruit/strawberry/FreshStrawberry/0298.jpg,fruit,strawberry,fresh
0461.jpg,data/fruit/strawberry/FreshStrawberry/0461.jpg,fruit,strawberry,fresh
0307.jpg,data/fruit/strawberry/FreshStrawberry/0307.jpg,fruit,strawberry,fresh
0313.jpg,data/fruit/strawberry/FreshStrawberry/0313.jpg,fruit,strawberry,fresh
0475.jpg,data/fruit/strawberry/FreshStrawberry/0475.jpg,fruit,strawberry,fresh
0449.jpg,data/fruit/strawberry/FreshStrawberry/0449.jpg,fruit,strawberry,fresh
0105.jpg,data/fruit/strawberry/FreshStrawberry/0105.jpg,fruit,strawberry,fresh
0111.jpg,data/fruit/strawberry/FreshStrawberry/0111.jpg,fruit,strawberry,fresh
0139.jpg,data/fruit/strawberry/FreshStrawberry/0139.jpg,fruit,strawberry,fresh
0138.jpg,data/fruit/strawberry/FreshStrawberry/0138.jpg,fruit,strawberry,fresh
0110.jpg,data/fruit/strawberry/FreshStrawberry/0110.jpg,fruit,strawberry,fresh
0104.jpg,data/fruit/strawberry/FreshStrawberry/0104.jpg,fruit,strawberry,fresh
0448.jpg,data/fruit/strawberry/FreshStrawberry/0448.jpg,fruit,strawberry,fresh
0312.jpg,data/fruit/strawberry/FreshStrawberry/0312.jpg,fruit,strawberry,fresh
0474.jpg,data/fruit/strawberry/FreshStrawberry/0474.jpg,fruit,strawberry,fresh
0460.jpg,data/fruit/strawberry/FreshStrawberry/0460.jpg,fruit,strawberry,fresh
0306.jpg,data/fruit/strawberry/FreshStrawberry/0306.jpg,fruit,strawberry,fresh
0299.jpg,data/fruit/strawberry/FreshStrawberry/0299.jpg,fruit,strawberry,fresh
0528.jpg,data/fruit/strawberry/FreshStrawberry/0528.jpg,fruit,strawberry,fresh
0266.jpg,data/fruit/strawberry/FreshStrawberry/0266.jpg,fruit,strawberry,fresh
0500.jpg,data/fruit/strawberry/FreshStrawberry/0500.jpg,fruit,strawberry,fresh
0514.jpg,data/fruit/strawberry/FreshStrawberry/0514.jpg,fruit,strawberry,fresh
0272.jpg,data/fruit/strawberry/FreshStrawberry/0272.jpg,fruit,strawberry,fresh
0058.jpg,data/fruit/strawberry/FreshStrawberry/0058.jpg,fruit,strawberry,fresh
0064.jpg,data/fruit/strawberry/FreshStrawberry/0064.jpg,fruit,strawberry,fresh
0070.jpg,data/fruit/strawberry/FreshStrawberry/0070.jpg,fruit,strawberry,fresh
0066.jpg,data/fruit/strawberry/FreshStrawberry/0066.jpg,fruit,strawberry,fresh
0072.jpg,data/fruit/strawberry/FreshStrawberry/0072.jpg,fruit,strawberry,fresh
0099.jpg,data/fruit/strawberry/FreshStrawberry/0099.jpg,fruit,strawberry,fresh
0502.jpg,data/fruit/strawberry/FreshStrawberry/0502.jpg,fruit,strawberry,fresh
0264.jpg,data/fruit/strawberry/FreshStrawberry/0264.jpg,fruit,strawberry,fresh
0270.jpg,data/fruit/strawberry/FreshStrawberry/0270.jpg,fruit,strawberry,fresh
0516.jpg,data/fruit/strawberry/FreshStrawberry/0516.jpg,fruit,strawberry,fresh
0258.jpg,data/fruit/strawberry/FreshStrawberry/0258.jpg,fruit,strawberry,fresh
0476.jpg,data/fruit/strawberry/FreshStrawberry/0476.jpg,fruit,strawberry,fresh
0310.jpg,data/fruit/strawberry/FreshStrawberry/0310.jpg,fruit,strawberry,fresh
0304.jpg,data/fruit/strawberry/FreshStrawberry/0304.jpg,fruit,strawberry,fresh
0462.jpg,data/fruit/strawberry/FreshStrawberry/0462.jpg,fruit,strawberry,fresh
0338.jpg,data/fruit/strawberry/FreshStrawberry/0338.jpg,fruit,strawberry,fresh
0489.jpg,data/fruit/strawberry/FreshStrawberry/0489.jpg,fruit,strawberry,fresh
0112.jpg,data/fruit/strawberry/FreshStrawberry/0112.jpg,fruit,strawberry,fresh
0106.jpg,data/fruit/strawberry/FreshStrawberry/0106.jpg,fruit,strawberry,fresh
0107.jpg,data/fruit/strawberry/FreshStrawberry/0107.jpg,fruit,strawberry,fresh
0113.jpg,data/fruit/strawberry/FreshStrawberry/0113.jpg,fruit,strawberry,fresh
0488.jpg,data/fruit/strawberry/FreshStrawberry/0488.jpg,fruit,strawberry,fresh
0339.jpg,data/fruit/strawberry/FreshStrawberry/0339.jpg,fruit,strawberry,fresh
0305.jpg,data/fruit/strawberry/FreshStrawberry/0305.jpg,fruit,strawberry,fresh
0463.jpg,data/fruit/strawberry/FreshStrawberry/0463.jpg,fruit,strawberry,fresh
0477.jpg,data/fruit/strawberry/FreshStrawberry/0477.jpg,fruit,strawberry,fresh
0311.jpg,data/fruit/strawberry/FreshStrawberry/0311.jpg,fruit,strawberry,fresh
0259.jpg,data/fruit/strawberry/FreshStrawberry/0259.jpg,fruit,strawberry,fresh
0271.jpg,data/fruit/strawberry/FreshStrawberry/0271.jpg,fruit,strawberry,fresh
0517.jpg,data/fruit/strawberry/FreshStrawberry/0517.jpg,fruit,strawberry,fresh
0503.jpg,data/fruit/strawberry/FreshStrawberry/0503.jpg,fruit,strawberry,fresh
0265.jpg,data/fruit/strawberry/FreshStrawberry/0265.jpg,fruit,strawberry,fresh
0098.jpg,data/fruit/strawberry/FreshStrawberry/0098.jpg,fruit,strawberry,fresh
0073.jpg,data/fruit/strawberry/FreshStrawberry/0073.jpg,fruit,strawberry,fresh
0067.jpg,data/fruit/strawberry/FreshStrawberry/0067.jpg,fruit,strawberry,fresh
0063.jpg,data/fruit/strawberry/FreshStrawberry/0063.jpg,fruit,strawberry,fresh
0077.jpg,data/fruit/strawberry/FreshStrawberry/0077.jpg,fruit,strawberry,fresh
0088.jpg,data/fruit/strawberry/FreshStrawberry/0088.jpg,fruit,strawberry,fresh
0249.jpg,data/fruit/strawberry/FreshStrawberry/0249.jpg,fruit,strawberry,fresh
0261.jpg,data/fruit/strawberry/FreshStrawberry/0261.jpg,fruit,strawberry,fresh
0507.jpg,data/fruit/strawberry/FreshStrawberry/0507.jpg,fruit,strawberry,fresh
0513.jpg,data/fruit/strawberry/FreshStrawberry/0513.jpg,fruit,strawberry,fresh
0275.jpg,data/fruit/strawberry/FreshStrawberry/0275.jpg,fruit,strawberry,fresh
0329.jpg,data/fruit/strawberry/FreshStrawberry/0329.jpg,fruit,strawberry,fresh
